,Diabolo-RX,Diabolo-RY,Diabolo-RZ,Diabolo-RW,Diabolo-TX,Diabolo-TY,Diabolo-TZ,stick_left-RX,stick_left-RY,stick_left-RZ,stick_left-RW,stick_left-TX,stick_left-TY,stick_left-TZ,stick_right-RX,stick_right-RY,stick_right-RZ,stick_right-RW,stick_right-TX,stick_right-TY,stick_right-TZ
0,0.514905,0.47844,0.019596,0.711044,-0.309946259,0.751387329,0.49533548,-0.010195,0.772898,0.630923,-0.066784,-0.413098358,0.701136963,0.979300659,-0.485218,0.006275,0.192512,0.852915,-0.205159988,0.724131287,1.470387329
1,0.591665,0.423565,0.138819,0.671755,0,0,0,-0.011622,0.774544,0.628964,-0.06596,-0.412917236,0.70127356,0.979119202,-0.47858,0.004912,0.1922,0.856736,-0.204208817,0.722109375,1.474996582
2,0.640854,0.326704,0.22994,0.655513,0,0,0,-0.012204,0.774941,0.628546,-0.065172,-0.412461884,0.701279175,0.979262512,-0.474369,0.002747,0.189243,0.85974,-0.203175751,0.720458862,1.478932495
3,0.684189,0.238915,0.326892,0.606586,0,0,0,-0.011857,0.775591,0.62793,-0.063425,-0.411785156,0.701385559,0.979362183,-0.47044,0.001507,0.191231,0.861461,-0.202593079,0.718882385,1.482612183
4,,,,,0,0,0,-0.012356,0.77602,0.627474,-0.062585,-0.411321777,0.701383789,0.979511719,-0.465965,-0.001075,0.189856,0.864194,-0.201814835,0.717071594,1.486516846
5,,,,,0,0,0,-0.010415,0.774428,0.629388,-0.063424,-0.410571686,0.701340332,0.980493896,-0.457958,-0.002605,0.188323,0.868793,-0.200564697,0.714843384,1.491294312
6,0.71545,-0.088676,0.549346,0.422478,0,0,0,-0.015003,0.775585,0.627872,-0.063404,-0.411027588,0.701304382,0.98041333,-0.454481,-0.003809,0.187107,0.870875,-0.199655014,0.713183533,1.494946899
7,0.695751,-0.182654,0.606043,0.33953,0,0,0,-0.016123,0.775767,0.627755,-0.062038,-0.41056601,0.70135022,0.98073877,-0.450389,-0.004888,0.186143,0.873199,-0.198647125,0.711414673,1.498715454
8,0.65298,-0.279414,0.65837,0.249186,0,0,0,-0.016296,0.775847,0.627697,-0.061585,-0.410199036,0.70143689,0.981245178,-0.445966,-0.006166,0.18518,0.875663,-0.197695419,0.709572388,1.502544067
9,0.603484,-0.372946,0.687562,0.154844,0,0,0,-0.017376,0.776117,0.627458,-0.060306,-0.409767334,0.701478149,0.98155957,-0.440482,-0.007832,0.183801,0.87871,-0.196604965,0.707527771,1.506466675
10,0.525559,-0.44888,0.719957,0.062901,0,0,0,-0.018166,0.776129,0.627499,-0.059487,-0.409371582,0.701548401,0.982100464,-0.436878,-0.008649,0.183306,0.880603,-0.195711731,0.705839661,1.509978027
11,,,,,0,0,0,-0.019113,0.776134,0.627567,-0.058402,-0.408983917,0.701642639,0.982656555,-0.434308,-0.009104,0.182067,0.882125,-0.194751373,0.70436261,1.513299072
12,,,,,0,0,0,-0.022649,0.777084,0.626268,-0.058444,-0.409451813,0.701826782,0.982944031,-0.429777,-0.009521,0.182193,0.884311,-0.193685806,0.702478088,1.516913452
13,,,,,0,0,0,-0.023662,0.777152,0.626218,-0.057667,-0.409216064,0.701942444,0.983538147,-0.426847,-0.010294,0.18101,0.885963,-0.192740906,0.70092511,1.520218262
14,,,,,0,0,0,-0.023444,0.777937,0.625435,-0.055634,-0.408645294,0.702210449,0.984040894,-0.422633,-0.010904,0.181225,0.88793,-0.19176326,0.699109497,1.523688477
15,,,,,0,0,0,-0.024799,0.776526,0.627108,-0.055922,-0.408508942,0.702203064,0.985161926,-0.418887,-0.011511,0.180579,0.889827,-0.190757828,0.697411865,1.526982422
16,,,,,0,0,0,-0.021332,0.776278,0.627755,-0.0535,-0.407147278,0.702399353,0.986002747,-0.415368,-0.012207,0.180191,0.891544,-0.189826736,0.695774475,1.53020813
17,,,,,0,0,0,-0.021863,0.774949,0.629387,-0.053372,-0.406771027,0.702334045,0.987137695,-0.412012,-0.012361,0.179695,0.893198,-0.18876712,0.694197876,1.533324341
18,-0.206355,-0.696077,0.31488,-0.611347,0,0,0,-0.026578,0.776832,0.626854,-0.053661,-0.407702942,0.70273291,0.987371887,-0.408864,-0.012664,0.179352,0.894708,-0.187809784,0.692691589,1.536328857
19,-0.307486,-0.658524,0.224117,-0.649284,0,0,0,-0.028366,0.776259,0.627511,-0.053359,-0.407636078,0.702796631,0.988400269,-0.406243,-0.013047,0.178618,0.896042,-0.186844788,0.691302917,1.539175903
20,-0.396735,-0.6085,0.126138,-0.675587,0,0,0,-0.028936,0.775373,0.628579,-0.053374,-0.407564941,0.703031189,0.989721191,-0.404134,-0.013236,0.177805,0.897154,-0.185969406,0.690061035,1.541879395
21,-0.48257,-0.549086,0.021439,-0.682034,0,0,0,-0.023611,0.773156,0.631753,-0.050602,-0.405690216,0.703218323,0.991448853,-0.400438,-0.013362,0.177859,0.898797,-0.184909149,0.688465149,1.544799683
22,-0.551443,-0.47103,-0.079667,-0.683882,0,0,0,-0.027794,0.773569,0.631059,-0.050816,-0.406227692,0.703366821,0.992172363,-0.398881,-0.013808,0.176618,0.899727,-0.184125183,0.687376587,1.547285278
23,-0.610363,-0.384576,-0.177254,-0.669432,0,0,0,-0.026727,0.77308,0.631763,-0.050083,-0.40568811,0.703685242,0.993460449,-0.39565,-0.013071,0.177426,0.901005,-0.183058258,0.685996399,1.549869629
24,-0.655812,-0.296815,-0.275386,-0.637161,0,0,0,-0.025874,0.7724,0.632826,-0.047532,-0.404900726,0.703874084,0.994680847,-0.393777,-0.013387,0.176515,0.901999,-0.182236389,0.68489386,1.552344604
25,,,,,0,0,0,-0.026187,0.771346,0.634154,-0.046791,-0.404572784,0.704121521,0.996191895,-0.390913,-0.013757,0.175682,0.903401,-0.181298798,0.683526855,1.55486377
26,,,,,0,0,0,-0.029736,0.771808,0.633306,-0.048494,-0.40539856,0.70448645,0.997296875,-0.388416,-0.012745,0.174913,0.904641,-0.180081772,0.682401367,1.557230347
27,-0.716989,0.032442,-0.512515,-0.471385,0,0,0,-0.032928,0.771895,0.633046,-0.048439,-0.405887451,0.704846375,0.998495728,-0.386642,-0.012861,0.173745,0.905624,-0.179194412,0.681352051,1.559481323
28,-0.711195,0.131138,-0.570241,-0.389653,0,0,0,-0.033039,0.770666,0.63456,-0.048132,-0.405682617,0.705151123,1.000213013,-0.383271,-0.013134,0.173175,0.907161,-0.1782229,0.67998468,1.561923706
29,-0.679574,0.224186,-0.628539,-0.304728,0,0,0,-0.035208,0.770877,0.634173,-0.048305,-0.406105316,0.705491333,1.00140979,-0.382945,-0.013649,0.171952,0.907524,-0.177604156,0.679298218,1.56380249
30,-0.634462,0.324245,-0.66904,-0.211446,0,0,0,-0.034467,0.770278,0.635034,-0.047074,-0.405669617,0.705880127,1.002953308,-0.379827,-0.013777,0.171224,0.908969,-0.176625519,0.67802771,1.566087646
31,-0.581948,0.410302,-0.692438,-0.116269,0,0,0,-0.034496,0.768477,0.6372,-0.047208,-0.405459747,0.706127747,1.004911804,-0.378354,-0.013808,0.170126,0.909788,-0.175762009,0.67716095,1.568048218
32,,,,,0,0,0,-0.03513,0.767775,0.63803,-0.046958,-0.405440063,0.706502319,1.00659906,-0.377958,-0.014391,0.16888,0.910176,-0.175198944,0.676541321,1.569807739
33,,,,,0,0,0,-0.035197,0.766643,0.639297,-0.048147,-0.405439758,0.706744202,1.008406311,-0.380231,-0.014758,0.167672,0.909446,-0.174656235,0.676328003,1.570895508
34,,,,,0,0,0,-0.035135,0.764882,0.641396,-0.048299,-0.405236084,0.706965942,1.010385254,-0.377576,-0.015086,0.167102,0.910651,-0.173802979,0.675268188,1.572885742
35,,,,,0,0,0,-0.033388,0.763723,0.642849,-0.048554,-0.404823364,0.707369629,1.012386108,-0.37732,-0.015321,0.165735,0.911003,-0.173169067,0.67477655,1.574464233
36,,,,,0,0,0,-0.033178,0.763015,0.643803,-0.047177,-0.40448584,0.707724243,1.014105347,-0.375122,-0.015608,0.164769,0.912081,-0.172353012,0.673853882,1.57626123
37,,,,,0,0,0,-0.033403,0.761493,0.645535,-0.047923,-0.404530273,0.708028503,1.016154541,-0.374071,-0.016078,0.163757,0.912686,-0.171719254,0.673198975,1.57783374
38,,,,,0,0,0,-0.033905,0.760334,0.646806,-0.048829,-0.404623169,0.708245117,1.018077515,-0.37421,-0.016455,0.162095,0.912919,-0.171101807,0.672891663,1.579187866
39,0.140759,0.712541,-0.362545,0.583981,0,0,0,-0.033325,0.758919,0.64849,-0.048909,-0.404422211,0.708591431,1.020170349,-0.372673,-0.016919,0.160743,0.913778,-0.170463333,0.672200073,1.580755493
40,0.246739,0.686664,-0.275905,0.62569,0,0,0,-0.032957,0.757492,0.650148,-0.049273,-0.404336334,0.70892749,1.022304626,-0.371839,-0.017229,0.159421,0.914343,-0.169815155,0.671689209,1.582161621
41,0.339704,0.644472,-0.181094,0.660653,0,0,0,-0.029485,0.755831,0.652307,-0.048429,-0.403394958,0.709239441,1.024504517,-0.371172,-0.017608,0.158263,0.914808,-0.169188263,0.671229858,1.583472168
42,0.430524,0.592951,-0.079845,0.675783,0,0,0,-0.03246,0.755423,0.652509,-0.050153,-0.404246399,0.709577576,1.026303467,-0.370186,-0.017754,0.156858,0.915447,-0.168516739,0.670751587,1.584804443
43,0.506316,0.52323,0.022381,0.685109,0,0,0,-0.031122,0.754496,0.65373,-0.049037,-0.403826263,0.710028198,1.028362793,-0.368043,-0.018178,0.155844,0.916475,-0.167825638,0.670000793,1.586268921
44,0.571729,0.442908,0.123078,0.679566,0,0,0,-0.030588,0.753003,0.655442,-0.04946,-0.403698853,0.710327759,1.030591309,-0.368639,-0.018701,0.154191,0.916505,-0.167374619,0.669909912,1.587236206
45,0.634163,0.344992,0.209655,0.659441,0,0,0,-0.030459,0.75085,0.657763,-0.051428,-0.403932343,0.710573975,1.033164917,-0.366429,-0.018892,0.153205,0.917552,-0.16668602,0.66922876,1.588653809
46,0.662293,0.261063,0.304013,0.63308,0,0,0,-0.030949,0.74994,0.658792,-0.051228,-0.403860504,0.710865479,1.03511438,-0.367451,-0.019306,0.151525,0.917413,-0.166215424,0.66926416,1.589474243
47,,,,,0,0,0,-0.028705,0.748706,0.660233,-0.052036,-0.403525238,0.711238037,1.037401855,-0.366705,-0.019873,0.149947,0.917959,-0.165738983,0.668931946,1.590516235
48,,,,,0,0,0,-0.0294,0.748236,0.660837,-0.050725,-0.403467377,0.711639404,1.039314209,-0.3661,-0.020132,0.148754,0.918389,-0.165210892,0.668655945,1.59150769
49,,,,,0,0,0,-0.029685,0.745444,0.663873,-0.05201,-0.403583618,0.711785522,1.04206958,-0.364632,-0.020536,0.147575,0.919154,-0.16464267,0.668216553,1.592584717
50,,,,,0,0,0,-0.027842,0.744757,0.664667,-0.052726,-0.403379242,0.712211426,1.044249878,-0.365151,-0.021067,0.145833,0.919214,-0.164251938,0.668200317,1.593316406
51,,,,,0,0,0,-0.026632,0.743346,0.666457,-0.050623,-0.402708405,0.712423706,1.046424683,-0.365126,-0.021443,0.144626,0.919406,-0.163850494,0.668102478,1.594085938
52,,,,,0,0,0,-0.02647,0.740751,0.669233,-0.052099,-0.402711609,0.712516602,1.049093872,-0.365175,-0.021758,0.143156,0.919609,-0.163424088,0.668017517,1.594760986
53,,,,,0,0,0,-0.026419,0.739872,0.6702,-0.052184,-0.402771912,0.71292688,1.051358887,-0.364206,-0.022266,0.141837,0.920185,-0.163038666,0.667757751,1.595620239
54,,,,,0,0,0,-0.027435,0.739455,0.670639,-0.051931,-0.403032288,0.713292725,1.053347778,-0.364206,-0.022897,0.140608,0.920358,-0.162732239,0.6677005,1.596229614
55,,,,,0,0,0,-0.027848,0.738096,0.672065,-0.052601,-0.403205353,0.713516602,1.055676025,-0.362847,-0.02361,0.139594,0.921031,-0.162349503,0.667354919,1.597028564
56,,,,,0,0,0,-0.02809,0.736285,0.673953,-0.053685,-0.403356476,0.713674622,1.058139038,-0.362801,-0.023956,0.138309,0.921234,-0.16200885,0.667336304,1.597569458
57,,,,,0,0,0,-0.028119,0.734861,0.675513,-0.05359,-0.403289703,0.713891663,1.060479126,-0.364151,-0.024818,0.136419,0.92096,-0.161818848,0.6678125,1.597728149
58,,,,,0,0,0,-0.027935,0.733353,0.677144,-0.053755,-0.403267639,0.714099854,1.062873535,-0.363377,-0.025306,0.135179,0.921436,-0.161452621,0.667629395,1.598284668
59,,,,,0,0,0,-0.027575,0.732568,0.678009,-0.053729,-0.403262787,0.714394653,1.065034424,-0.364177,-0.025961,0.133549,0.921339,-0.161312546,0.667866089,1.598595947
60,0.078255,0.720474,-0.417669,0.548039,0,0,0,-0.02848,0.730788,0.679856,-0.054164,-0.403463776,0.714514038,1.067515625,-0.36332,-0.026792,0.132697,0.921777,-0.161126022,0.667679016,1.599084961
61,0.182518,0.705683,-0.334627,0.597263,0,0,0,-0.027452,0.729682,0.681092,-0.054073,-0.403244446,0.714759521,1.069843628,-0.362924,-0.027342,0.131375,0.922106,-0.160894897,0.667665588,1.599480103
62,0.284932,0.672257,-0.245002,0.637855,0,0,0,-0.028417,0.728798,0.682096,-0.052832,-0.40330481,0.714972168,1.07193335,-0.363116,-0.027891,0.130096,0.922195,-0.160726135,0.667781006,1.599724487
63,0.376249,0.626079,-0.148,0.666752,0,0,0,-0.029356,0.726946,0.683934,-0.054052,-0.403618927,0.715031677,1.074442017,-0.364145,-0.028893,0.128334,0.922005,-0.160754898,0.668109924,1.599829468
64,0.459679,0.563726,-0.047625,0.684573,0,0,0,-0.029674,0.725871,0.685076,-0.053859,-0.403684875,0.715194824,1.07668103,-0.364053,-0.029626,0.12708,0.922192,-0.160652985,0.668193665,1.600053589
65,0.534851,0.495448,0.056536,0.682107,0,0,0,-0.027693,0.723082,0.688154,-0.053199,-0.40306723,0.715221375,1.079543579,-0.364955,-0.030379,0.125841,0.921981,-0.160596817,0.668495483,1.600063599
66,0.594603,0.411099,0.154129,0.673565,0,0,0,-0.028288,0.721983,0.689304,-0.052924,-0.403178802,0.715370911,1.081795898,-0.365231,-0.031198,0.124636,0.922008,-0.160596497,0.668681396,1.600151123
67,0.647793,0.31299,0.24495,0.649924,0,0,0,-0.028423,0.721091,0.690297,-0.052061,-0.403180176,0.715572998,1.083989014,-0.365816,-0.03273,0.122889,0.921958,-0.160721283,0.668903259,1.600167114
68,0.689468,0.219091,0.338548,0.601679,0,0,0,-0.031077,0.72077,0.690448,-0.052982,-0.403994995,0.715800049,1.086030884,-0.366025,-0.03357,0.121677,0.922005,-0.160723145,0.669067627,1.600181274
69,0.709896,0.121813,0.429076,0.545071,0,0,0,-0.032097,0.719251,0.691982,-0.052994,-0.404194031,0.715827515,1.088408691,-0.366125,-0.035066,0.123163,0.921712,-0.161076263,0.669351257,1.600105103
70,0.719306,0.016588,0.500607,0.48137,0,0,0,-0.029312,0.717097,0.69439,-0.052301,-0.403474762,0.715856079,1.091082275,-0.366608,-0.035778,0.121855,0.921667,-0.161100632,0.669619629,1.599979858
71,0.713619,-0.098932,0.559994,0.409106,0,0,0,-0.033761,0.717679,0.69367,-0.05118,-0.404442261,0.716102539,1.092706177,-0.366218,-0.036043,0.118129,0.922296,-0.160774979,0.669546753,1.600014282
72,0.693076,-0.195568,0.612805,0.325375,0,0,0,-0.032521,0.715127,0.696356,-0.051223,-0.40419278,0.71609314,1.095636841,-0.366656,-0.036865,0.116687,0.922274,-0.160872467,0.669834839,1.599845459
73,0.649191,-0.29134,0.662101,0.235148,0,0,0,-0.035437,0.714686,0.696638,-0.051608,-0.404899567,0.716172058,1.097559204,-0.368361,-0.037782,0.114661,0.921811,-0.161068207,0.670410522,1.599476562
74,0.598001,-0.384001,0.689381,0.140327,0,0,0,-0.036258,0.713466,0.69788,-0.051139,-0.405051971,0.716241089,1.099883667,-0.367257,-0.038739,0.114395,0.922245,-0.161172623,0.670352905,1.599452026
75,0.518153,-0.457898,0.720745,0.048708,0,0,0,-0.03653,0.712643,0.698697,-0.051267,-0.405233307,0.716391602,1.102177612,-0.367545,-0.039511,0.113348,0.922227,-0.161318939,0.670611877,1.599195557
76,,,,,0,0,0,-0.037138,0.711824,0.699593,-0.049964,-0.40527951,0.716516113,1.104327881,-0.368341,-0.040515,0.112247,0.922,-0.161533829,0.67098468,1.598812622
77,,,,,0,0,0,-0.036291,0.709016,0.702548,-0.049059,-0.404863037,0.7163125,1.107092896,-0.369111,-0.041454,0.110958,0.921806,-0.161754288,0.671392273,1.598393799
78,,,,,0,0,0,-0.039573,0.709432,0.701938,-0.049228,-0.405775085,0.716531128,1.108916626,-0.369863,-0.042381,0.109934,0.921585,-0.161986282,0.671780701,1.597966797
79,,,,,0,0,0,-0.040042,0.708271,0.703065,-0.049482,-0.405956116,0.716554871,1.111232056,-0.369601,-0.043394,0.109141,0.921738,-0.162266373,0.67196106,1.597727173
80,,,,,0,0,0,-0.041474,0.707592,0.703779,-0.047845,-0.406138885,0.716618652,1.113277588,-0.370881,-0.044459,0.108137,0.921291,-0.162548462,0.672442932,1.597076416
81,-0.005021,-0.721952,0.467507,-0.510096,0,0,0,-0.042383,0.70629,0.705044,-0.047666,-0.406372986,0.716606201,1.11562854,-0.372778,-0.045469,0.106358,0.920683,-0.162891266,0.673114807,1.596358276
82,-0.111435,-0.714891,0.39043,-0.569278,0,0,0,-0.04353,0.705363,0.705878,-0.04801,-0.406671753,0.716564087,1.117802856,-0.37252,-0.045774,0.105975,0.920816,-0.162995911,0.673305542,1.595948486
83,-0.212167,-0.694957,0.304636,-0.615806,0,0,0,-0.042555,0.70349,0.707884,-0.046799,-0.406293274,0.716463989,1.1203573,-0.372557,-0.046709,0.105103,0.920854,-0.163297592,0.673575256,1.595518555
84,-0.313501,-0.657242,0.213213,-0.651376,0,0,0,-0.045126,0.70337,0.707812,-0.047292,-0.407066895,0.716569824,1.122348999,-0.377467,-0.04821,0.102104,0.919113,-0.163493103,0.674671509,1.594049316
85,-0.408224,-0.61195,0.112137,-0.668054,0,0,0,-0.046481,0.702652,0.70859,-0.044938,-0.407121704,0.716622742,1.124433594,-0.377933,-0.049075,0.101273,0.918968,-0.163798248,0.675010193,1.593450317
86,-0.485666,-0.543085,0.012539,-0.684858,0,0,0,-0.046336,0.700752,0.710414,-0.045948,-0.407323669,0.716550964,1.12717749,-0.378513,-0.04979,0.10041,0.918785,-0.164106491,0.675422791,1.592797241
87,-0.553355,-0.46799,-0.089553,-0.683201,0,0,0,-0.04606,0.698073,0.713139,-0.044793,-0.406951416,0.71627301,1.129803833,-0.379503,-0.050488,0.099501,0.918438,-0.164430923,0.67590741,1.592013062
88,-0.615327,-0.380379,-0.185567,-0.665018,0,0,0,-0.047078,0.697343,0.71385,-0.043755,-0.407100708,0.716298889,1.131980957,-0.380175,-0.0517,0.09884,0.918164,-0.164875122,0.676312927,1.591289185
89,-0.663057,-0.282987,-0.276876,-0.635306,0,0,0,-0.050116,0.697571,0.713419,-0.043776,-0.407923096,0.71644635,1.133922363,-0.38043,-0.052522,0.098352,0.918064,-0.165256607,0.676645752,1.590620117
90,,,,,0,0,0,-0.051372,0.696528,0.714367,-0.043457,-0.408241302,0.716377869,1.136220825,-0.381929,-0.053249,0.097454,0.917495,-0.165634232,0.677258301,1.589672241
91,,,,,0,0,0,-0.050657,0.694359,0.716624,-0.041827,-0.407881714,0.716261902,1.138926636,-0.382325,-0.054117,0.096739,0.917355,-0.166029694,0.677618164,1.588909424
92,,,,,0,0,0,-0.053738,0.694054,0.716699,-0.041751,-0.408642456,0.716253601,1.140968628,-0.383054,-0.054852,0.096207,0.917063,-0.16642894,0.678070129,1.58804187
93,-0.70595,0.134589,-0.578254,-0.386191,0,0,0,-0.052813,0.691017,0.719728,-0.041199,-0.408260406,0.715921936,1.143938477,-0.383785,-0.055893,0.095515,0.916767,-0.166905777,0.678497437,1.587153198
94,-0.677418,0.231323,-0.629355,-0.302501,0,0,0,-0.055632,0.691205,0.719375,-0.040493,-0.408898926,0.716035217,1.145841553,-0.384872,-0.056339,0.094821,0.916356,-0.167253143,0.679044678,1.586162354
95,-0.637801,0.330312,-0.663468,-0.209557,0,0,0,-0.053595,0.688869,0.721824,-0.039468,-0.408301239,0.715890747,1.148712158,-0.385741,-0.057361,0.094075,0.916004,-0.167723602,0.679515015,1.585193359
96,-0.578273,0.414013,-0.693825,-0.113143,0,0,0,-0.05529,0.687192,0.723316,-0.039041,-0.408668823,0.715739746,1.151279053,-0.386768,-0.058174,0.093627,0.915566,-0.168201752,0.680014893,1.584153687
97,,,,,0,0,0,-0.057803,0.687715,0.722631,-0.038872,-0.409509308,0.715897949,1.15320105,-0.387492,-0.05919,0.093443,0.915213,-0.168758743,0.680477478,1.583137573
98,,,,,0,0,0,-0.05984,0.687451,0.722752,-0.038208,-0.410009644,0.715901001,1.155317139,-0.388085,-0.059742,0.092508,0.915021,-0.169173706,0.680928528,1.582149292
99,-0.354633,0.629429,-0.66547,0.187628,0,0,0,-0.061028,0.684611,0.725342,-0.038239,-0.410212097,0.715550293,1.158276245,-0.388867,-0.0608,0.092205,0.91465,-0.169753418,0.681405273,1.581058838
100,-0.257398,0.678547,-0.629359,0.277899,0,0,0,-0.059821,0.682485,0.727565,-0.035847,-0.409456329,0.715297668,1.160876465,-0.389891,-0.061907,0.091886,0.914172,-0.170335602,0.6819245,1.579916626
101,-0.160038,0.712548,-0.57752,0.364876,0,0,0,-0.062865,0.683929,0.726033,-0.034154,-0.410097321,0.715529419,1.162373169,-0.390506,-0.062548,0.091319,0.913922,-0.170805618,0.68237323,1.5788125
102,-0.05991,0.729596,-0.516312,0.444436,0,0,0,-0.063916,0.681019,0.72862,-0.035228,-0.410469086,0.715167114,1.165365967,-0.390803,-0.063216,0.0909,0.913791,-0.17129744,0.682764709,1.577820435
103,0.041005,0.731395,-0.442407,0.517355,0,0,0,-0.063769,0.679918,0.729666,-0.035105,-0.410714539,0.715132202,1.167950806,-0.39268,-0.06412,0.090674,0.912946,-0.171924149,0.683482117,1.576357666
104,0.142765,0.713831,-0.362796,0.581757,0,0,0,-0.066426,0.680279,0.72912,-0.034516,-0.41130658,0.715089905,1.169707764,-0.393362,-0.064824,0.090248,0.912644,-0.172468765,0.683945801,1.57517749
105,0.246382,0.686909,-0.27571,0.625649,0,0,0,-0.067508,0.677813,0.731308,-0.034646,-0.411511414,0.714711914,1.172467651,-0.39429,-0.065433,0.089838,0.912241,-0.173008499,0.68446936,1.573891968
106,0.339863,0.645811,-0.181297,0.659206,0,0,0,-0.067211,0.675413,0.733601,-0.03362,-0.411284943,0.714421936,1.175251099,-0.39504,-0.066495,0.089789,0.911844,-0.173685028,0.684974548,1.572636719
107,,,,,0,0,0,-0.069486,0.674191,0.734513,-0.033596,-0.411868347,0.714240479,1.17753125,-0.392388,-0.067748,0.090658,0.912811,-0.174471039,0.684918213,1.572065674
108,0.506516,0.526421,0.02153,0.682539,0,0,0,-0.068937,0.673891,0.734925,-0.031674,-0.411470795,0.714252075,1.179622314,-0.393396,-0.068533,0.090369,0.912347,-0.175061554,0.685474487,1.570662476
109,0.571633,0.447706,0.122235,0.676649,0,0,0,-0.069821,0.672482,0.736156,-0.031099,-0.411630371,0.714071655,1.182057495,-0.394492,-0.06938,0.089863,0.911859,-0.175713684,0.686055237,1.569258301
110,0.627464,0.349842,0.212138,0.662494,0,0,0,-0.070795,0.671653,0.736886,-0.029487,-0.411760956,0.71402594,1.184322144,-0.3954,-0.070126,0.089639,0.911431,-0.176345016,0.68659314,1.567833862
111,0.664117,0.265147,0.315032,0.62402,0,0,0,-0.070858,0.671809,0.736822,-0.027298,-0.411590454,0.714034363,1.186236816,-0.396374,-0.07103,0.089602,0.910941,-0.177052628,0.687152832,1.566366699
112,0.696971,0.144814,0.396864,0.579448,0,0,0,-0.072301,0.671575,0.7369,-0.027165,-0.41192981,0.713924438,1.188255737,-0.397184,-0.071792,0.0889,0.910598,-0.177660233,0.687691895,1.564961914
113,,,,,0,0,0,-0.074315,0.66926,0.738802,-0.027199,-0.412504456,0.713512634,1.190925049,-0.398793,-0.072492,0.088801,0.909848,-0.178337677,0.688387695,1.563272827
114,0.714146,-0.059122,0.53945,0.442147,0,0,0,-0.075486,0.667466,0.740342,-0.026161,-0.412565063,0.713209534,1.193451904,-0.393424,-0.073993,0.084907,0.912433,-0.178753845,0.687530396,1.563403076
115,0.699588,-0.156021,0.596872,0.360524,0,0,0,-0.07642,0.666055,0.741545,-0.025343,-0.412720703,0.712979675,1.195864014,-0.399973,-0.074073,0.084471,0.909615,-0.179330612,0.689136047,1.560565674
116,0.670556,-0.255145,0.641263,0.272098,0,0,0,-0.078188,0.663917,0.743299,-0.024633,-0.413005707,0.712563843,1.198416138,-0.401705,-0.074867,0.084593,0.908775,-0.180078949,0.689869751,1.558789551
117,,,,,0,0,0,-0.078484,0.663561,0.743626,-0.023402,-0.413019257,0.7125047,1.200593872,-0.397186,-0.075946,0.085678,0.910568,-0.180913605,0.689494202,1.55838269
118,,,,,0,0,0,-0.078375,0.660621,0.746281,-0.022386,-0.412776642,0.711984558,1.203407593,-0.404268,-0.075984,0.085499,0.90746,-0.18157991,0.69118103,1.555368286
119,,,,,0,0,0,-0.07909,0.660008,0.746754,-0.022193,-0.413059967,0.711862244,1.205750488,-0.405314,-0.076869,0.086001,0.906871,-0.182373199,0.6917901,1.553648804
120,,,,,0,0,0,-0.081315,0.660879,0.745805,-0.02006,-0.413386261,0.711895264,1.207279297,-0.402751,-0.077232,0.087498,0.907839,-0.183178452,0.691906799,1.55264563
121,,,,,0,0,0,-0.082337,0.658942,0.747438,-0.018797,-0.41347403,0.711544067,1.209758423,-0.408582,-0.077718,0.087211,0.905215,-0.183873413,0.693402771,1.549788086
122,,,,,0,0,0,-0.084219,0.657863,0.748171,-0.01906,-0.414120697,0.711342957,1.212209595,-0.409234,-0.0781,0.087627,0.904848,-0.184564911,0.693948425,1.548116821
123,,,,,0,0,0,-0.084019,0.657511,0.748529,-0.018023,-0.413978058,0.711208862,1.214229004,-0.411636,-0.078563,0.088374,0.903645,-0.185419128,0.694848022,1.545978149
124,,,,,0,0,0,-0.085161,0.656295,0.749489,-0.017053,-0.414163086,0.710921021,1.216546875,-0.412649,-0.079006,0.088957,0.903087,-0.186154358,0.695457153,1.544131714
125,,,,,0,0,0,-0.086453,0.654596,0.750841,-0.016365,-0.414376129,0.710528442,1.218922241,-0.414264,-0.079288,0.089758,0.902243,-0.186925369,0.696212097,1.542124756
126,0.171388,0.705431,-0.343707,0.595701,0,0,0,-0.086763,0.653315,0.751936,-0.015604,-0.414536346,0.710290955,1.221396973,-0.415874,-0.079867,0.090517,0.901375,-0.187751801,0.696940735,1.540077881
127,0.274553,0.674953,-0.254393,0.63588,0,0,0,-0.087637,0.652531,0.752531,-0.014848,-0.414641663,0.710046448,1.223499146,-0.417748,-0.080144,0.091033,0.900431,-0.188510391,0.697779846,1.537978882
128,0.366315,0.62958,-0.158151,0.666656,0,0,0,-0.089647,0.649677,0.754762,-0.014771,-0.415024109,0.709417969,1.226189331,-0.420115,-0.082236,0.092211,0.89902,-0.189873199,0.698658752,1.53574939
129,0.450894,0.569608,-0.058473,0.684706,0,0,0,-0.089471,0.645848,0.758066,-0.014545,-0.415230316,0.709218018,1.229586914,-0.421492,-0.082675,0.092911,0.898263,-0.190594193,0.699253357,1.533803833
130,0.527802,0.502751,0.043806,0.683189,0,0,0,-0.089692,0.644774,0.75898,-0.013082,-0.415209503,0.70895636,1.231887695,-0.423258,-0.082879,0.093595,0.897343,-0.191426865,0.700077148,1.531591797
131,0.59052,0.420356,0.143417,0.67381,0,0,0,-0.091575,0.642389,0.760783,-0.012605,-0.415585144,0.708443176,1.23447522,-0.424679,-0.083148,0.094794,0.89652,-0.192217865,0.700785828,1.529461426
